Order_ID,Order_Date,Order_Quantity,Garment_Type,Fabric_Type,Fabric_Width_inches,Pattern_Complexity,Season,Supplier_ID,Production_Line,Operator_Experience_Years,Fabric_GSM,Marker_Efficiency_%,Expected_Defect_Rate_%,Fabric_Width_cm,Base_Consumption_Per_Unit_yards,Planned_BOM_yards,Actual_Consumption_yards,Variance_yards,Variance_%,Measurement_Unit,Order_Size_Category,Fabric_Cost_Per_yard,Planned_Cost_USD,Actual_Cost_USD,Waste_Cost_USD,Savings_Potential_USD,Efficiency_x_Experience,Defect_x_Complexity,Order_Value_USD,Garment_Type_Encoded,Fabric_Type_Encoded,Complexity_Encoded,Season_Encoded
ORD_003881,2024-02-16,4829,Shirt,Cotton,71,Medium,Summer,SUP_10,Line_C,17,228.55296172886452,82.10994343996379,1.2897023845800633,180.34,2.0084547210655423,10183.76924042678,9799.477321414606,-384.2919190121738,-3.7735725342895634,yards,XLarge,7.772400000267992,79152.32804702227,76165.45753558907,0.0,2986.870511433207,1395.8690384793845,1.4831577422670725,75383.16956859264,3,0,1,2
ORD_003882,2024-02-16,1773,Dress,Cotton-Blend,71,Medium,Fall,SUP_6,Line_B,5,203.56886149035722,83.02102073801619,0.6783633271711869,180.34,3.3474245351092375,6231.732885786111,6118.296728484709,-113.43615730140209,-1.8202987737189016,yards,Large,6.400800000220699,39888.07585671508,39161.99370103523,0.0,726.0821556798497,415.10510369008097,0.7801178262468649,37988.64367306199,0,1,1,0
ORD_003883,2024-02-16,3167,Shirt,Cotton,55,Complex,Fall,SUP_6,Line_A,4,197.71789603581516,89.59431951516436,2.557831031584098,139.7,3.0436424508163213,10121.176423822055,9557.813469319235,-563.3629545028198,-5.566180559572514,yards,XLarge,7.772400000267992,78665.83163922693,74287.14941149823,0.0,4378.682227728693,358.37727806065743,3.453071892638533,74919.83965640659,3,0,0,0
ORD_003884,2024-02-16,214,Pants,Denim,59,Medium,Winter,SUP_7,Line_B,7,148.933956798316,84.26071198875147,2.2472598325499664,149.86,3.3568805366208454,754.291056578704,784.8361181153191,30.545061536615094,4.049505992442849,yards,Small,8.68680000029952,6552.3755505138115,6817.714391079228,265.3388405654169,265.3388405654169,589.8249839212602,2.584348807432461,6240.35766715601,2,2,1,3
ORD_003885,2024-02-16,3079,Jacket,Cotton-Blend,63,Complex,Winter,SUP_1,Line_B,7,172.63324244951718,85.01252599347475,3.6968674364360754,160.02,5.166676999842519,16703.608406640873,17208.74875909187,505.14035245099876,3.0241390970957482,yards,XLarge,6.400800000220699,106916.45669291337,110149.75906099321,3233.302368079837,3233.302368079837,595.0876819543232,4.990771039188702,101825.19685039368,1,1,0,3
ORD_003886,2024-02-17,4869,Pants,Cotton,71,Medium,Fall,SUP_3,Line_C,7,191.48074033330607,77.97366523284792,0.4559181930484483,180.34,2.789520445924365,14261.28380376602,13671.998339118078,-589.2854646479427,-4.132064635669955,yards,XLarge,7.772400000267992,110844.40224021293,106264.23989462534,0.0,4580.162345587594,545.8156566299355,0.5243059220057155,105566.09737163136,2,0,1,0
ORD_003887,2024-02-17,1836,Shirt,Cotton-Blend,71,Medium,Winter,SUP_9,Line_B,17,199.5657028217112,84.03092725991274,2.093475227319911,180.34,2.0084547210655423,3871.8990112701526,3837.059268400598,-34.83974286955481,-0.89981021633428,yards,Large,6.400800000220699,24783.251192192518,24560.24896602538,0.0,223.00222616713555,1428.5257634185166,2.4074965114178974,23603.09637351668,3,1,1,3
ORD_003888,2024-02-17,3711,T-Shirt,Silk,71,Complex,Winter,SUP_2,Line_D,15,227.64069090836603,92.1823870107116,2.9809511531351567,180.34,1.5718341295295553,6124.730277418389,5945.007719383632,-179.72255803475673,-2.934375064603022,yards,XLarge,22.86000000078821,140011.33414661195,135902.87646979577,0.0,4108.457676816198,1382.7358051606739,4.024284056732462,133344.12775867805,4,4,0,3
ORD_003889,2024-02-17,2353,Dress,Cotton-Blend,59,Complex,Spring,SUP_5,Line_C,7,200.0808483949708,90.4811794848095,0.12943360265201867,149.86,4.728823016805018,11683.266586469319,11199.77158546306,-483.49500100625846,-4.138354606803255,yards,Large,6.400800000220699,74782.25276925131,71687.49796670374,0.0,3094.754802547566,633.3682563936666,0.1747353635802252,71221.19311357266,0,1,0,1
ORD_003890,2024-02-17,2394,Jacket,Silk,63,Simple,Winter,SUP_3,Line_D,15,163.81884111804726,82.48494420166668,0.07503604785565188,160.02,3.8271681480314954,9620.352573706772,9968.74523694813,348.3926632413586,3.621412630900295,yards,Large,22.86000000078821,219921.25984251968,227885.51612449175,7964.256281972065,7964.256281972065,1237.2741630250002,0.07503604785565188,209448.81889763774,1,4,2,3
ORD_003891,2024-02-18,3730,T-Shirt,Silk,63,Complex,Spring,SUP_5,Line_D,20,236.43155309309589,89.15080525221094,1.6385927515496699,160.02,1.7714321142317209,6937.813875388535,6608.170240145436,-329.6436352430992,-4.751404998229912,yards,XLarge,22.86000000078821,158598.42519685038,151062.7716949333,0.0,7535.653501917077,1783.0161050442189,2.2121002145920543,151046.1192350956,4,4,0,1
ORD_003892,2024-02-18,246,T-Shirt,Cotton-Blend,71,Simple,Winter,SUP_7,Line_B,4,171.67258853531297,84.29951434706847,1.7727589741081744,180.34,1.1643215774293,300.74426344998824,319.01469545909976,18.270432009111516,6.07507248834017,yards,Small,6.400800000220699,1925.0038815570588,2041.949262765012,116.94538120795326,116.94538120795326,337.19805738827387,1.7727589741081744,1833.3370300543413,4,1,2,3
ORD_003893,2024-02-18,4082,Pants,Denim,55,Medium,Winter,SUP_1,Line_A,2,207.49112369511585,87.52100729950783,0.9978229587958174,139.7,3.6010173029205443,15434.320262047744,15324.499258683127,-109.82100336461735,-0.7115376738336961,yards,XLarge,8.68680000029952,134074.85325697923,133120.8601649186,0.0,953.9930920606516,175.04201459901566,1.14749640261519,127690.33643521833,2,2,1,3
ORD_003894,2024-02-18,3553,Shirt,Denim,71,Complex,Fall,SUP_3,Line_B,13,162.7123887505449,83.52728911016713,0.07348007846150768,180.34,2.357751194294333,8795.944492994153,8711.856713329295,-84.08777966485832,-0.9559835186753743,yards,XLarge,8.68680000029952,76408.61062437618,75678.1568999583,0.0,730.4537244178772,1085.8547584321727,0.09919810592303538,72770.10535654874,3,2,0,0
ORD_003895,2024-02-18,4607,Pants,Denim,71,Complex,Spring,SUP_6,Line_A,12,156.68741360910627,80.16686847490233,1.0280675967783661,180.34,3.2746544365199073,15840.649638499573,14887.95075932853,-952.6988791710428,-6.014266465786705,yards,XLarge,8.68680000029952,137604.5552844627,129328.65066059433,0.0,8275.904623868368,962.0024216988279,1.3878912556507943,131051.95741377398,2,2,0,1
ORD_003896,2024-02-19,2510,Shirt,Polyester,55,Medium,Winter,SUP_7,Line_C,10,139.35957459713728,79.91185212176319,2.0549392895879746,139.7,2.592732458102792,6833.146393329908,7166.516228241287,333.36983491137835,4.878716417327063,yards,Large,5.669280000195477,38739.020186113106,40628.98712384465,1889.9669377315452,1889.9669377315452,799.118521217632,2.3631801830261705,36894.304939155336,3,3,1,3
ORD_003897,2024-02-19,236,Pants,Silk,55,Medium,Summer,SUP_10,Line_C,19,141.482661982852,87.63467259780668,2.4205211893339222,139.7,3.6010173029205443,892.332087663711,905.6364208549892,13.304333191278147,1.4909620953014622,yards,Small,22.86000000078821,20398.71152469578,20702.848581458886,304.1370567631051,304.1370567631051,1665.058779358327,2.7835993677340105,19427.344309234075,2,4,1,2
ORD_003898,2024-02-19,3460,T-Shirt,Cotton-Blend,71,Medium,Winter,SUP_3,Line_C,15,165.76055863190857,71.7672429882596,1.3576661319020207,180.34,1.3389698140436948,4864.477334420743,5128.799210975475,264.3218765547317,5.433715862635567,yards,XLarge,6.400800000220699,31136.54652323388,32828.41799074374,1691.8714675098624,1691.8714675098624,1076.508644823894,1.5613160516873237,29653.853831651315,4,1,1,3
ORD_003899,2024-02-19,3105,Dress,Denim,59,Medium,Fall,SUP_4,Line_D,17,219.23794016214816,90.32207594923901,1.4889861207683603,149.86,4.0282566439450145,13133.123723421737,12149.874872804845,-983.248850616892,-7.48678586544766,yards,XLarge,8.68680000029952,114084.81916455358,105543.53304872026,0.0,8541.28611583332,1535.475291137063,1.7123340388836144,108652.20872814624,0,2,1,0
ORD_003900,2024-02-19,3652,Shirt,Denim,59,Complex,Fall,SUP_6,Line_D,6,187.88492055999518,83.79825106401076,2.2335990113471675,149.86,2.8372938100830103,10879.886844144312,10366.905653252008,-512.9811908923039,-4.714949688731337,yards,XLarge,8.68680000029952,94511.40104097156,90055.23603177464,0.0,4456.165009196913,502.78950638406457,3.0153586653186766,90010.85813425863,3,2,0,0
ORD_003901,2024-02-20,118,Jacket,Cotton-Blend,55,Medium,Fall,SUP_5,Line_C,5,126.68852772747391,81.78764082157683,1.1931388160428802,139.7,5.041424224088761,624.6324613645976,684.9045561411165,60.272094776518884,9.649209495908362,yards,Small,6.400800000220699,3998.147458840372,4383.937083099217,385.78962425884407,385.78962425884407,408.93820410788413,1.372109638449312,3807.7594846098777,1,1,1,0
ORD_003902,2024-02-20,2342,Jacket,Silk,71,Medium,Spring,SUP_9,Line_B,13,204.91666258961658,89.99364403199813,0.6117326804030151,180.34,3.9053286242941105,9603.593620001648,8890.392365745938,-713.2012542557095,-7.426399767377778,yards,Large,22.86000000078821,219538.15016080733,203234.36948795966,0.0,16303.780672847673,1169.9173724159757,0.7034925824634674,209083.9525341022,1,4,1,1
ORD_003903,2024-02-20,548,T-Shirt,Cotton-Blend,59,Complex,Spring,SUP_1,Line_D,14,179.86697966924334,71.16603518932776,0.5045523504756028,149.86,1.8915292067220069,1088.3859055478429,1171.8365303132266,83.45062476538374,7.667374626959964,yards,Medium,6.400800000220699,6966.540504470839,7500.691263487524,534.1507590166857,534.1507590166857,996.3244926505886,0.6811456731420638,6634.800480448416,4,1,0,1
ORD_003904,2024-02-20,2048,Pants,Polyester,71,Simple,Spring,SUP_5,Line_D,14,225.4965198677046,87.3106480529332,2.7947341615257026,180.34,2.425669952977709,5216.160666883265,5224.925895114338,8.765228231073706,0.16803984368662217,yards,Large,5.669280000195477,29571.875346567595,29621.56787967517,49.692533107574945,49.692533107574945,1222.349072741065,2.7947341615257026,28163.690806254854,2,3,2,1
ORD_003905,2024-02-20,1045,Pants,Polyester,71,Complex,Summer,SUP_1,Line_B,15,165.24672274358718,93.2034573072937,1.3370989464318008,180.34,3.2746544365199073,3593.114580471468,3265.920585109581,-327.19399536188666,-9.106138644734067,yards,Medium,5.669280000195477,20370.372629477653,18515.41825538846,0.0,1854.9543740891957,1398.0518596094055,1.8050835776829313,19400.354885216817,2,3,0,2
ORD_003906,2024-02-21,4336,T-Shirt,Cotton-Blend,71,Simple,Spring,SUP_8,Line_D,16,152.8527150591006,78.14097564436084,1.9567897454223704,180.34,1.1643215774293,5300.923277720118,5062.1670164948555,-238.75626122526228,-4.50405049680231,yards,XLarge,6.400800000220699,33930.14971720084,32401.91864029749,0.0,1528.2310769033522,1250.2556103097734,1.9567897454223704,32314.428302096036,4,1,2,1
ORD_003907,2024-02-21,2020,Jacket,Silk,59,Medium,Fall,SUP_7,Line_B,10,231.98892317473303,82.72745206630032,1.2739337048898687,149.86,4.699632751269184,9967.92106544194,10123.95103892143,156.02997347948985,1.5653211181660984,yards,Large,22.86000000078821,227866.67556385958,231433.52075772372,3566.845193864123,3566.845193864123,827.2745206630032,1.465023760623349,217015.88148939007,1,4,1,0
ORD_003908,2024-02-21,3077,Jacket,Denim,63,Complex,Spring,SUP_5,Line_A,1,210.10427720394824,87.26256839624007,3.4167207982018906,160.02,5.166676999842519,16692.758384941204,16650.570053939722,-42.188331001481856,-0.2527343296332654,yards,XLarge,8.68680000029952,145006.65354330707,144640.17194955077,0.0,366.4815937563088,87.26256839624007,4.612573077572552,138101.57480314956,1,2,0,1
ORD_003909,2024-02-21,4288,Pants,Polyester,71,Medium,Spring,SUP_6,Line_B,11,128.7035180038148,77.1464001405072,1.373723342563804,180.34,2.789520445924365,12559.53685572986,12335.161950441989,-224.37490528787202,-1.7864902811723398,yards,XLarge,5.669280000195477,71203.53110790729,69931.486944813,0.0,1272.0441630942873,848.6104015455792,1.5797818439483744,67812.88676943551,2,3,1,1
ORD_003910,2024-02-21,4115,Shirt,Polyester,59,Complex,Winter,SUP_4,Line_A,7,190.82942589762635,86.23036100631035,8.854822029344422,149.86,2.8372938100830103,12259.237229916169,13159.220109627671,899.9828797115024,7.341263268119795,yards,XLarge,5.669280000195477,69501.04844521554,74603.30338568229,5102.2549404667525,5102.2549404667525,603.6125270441725,11.954009739614971,66191.47470972907,3,3,0,3
ORD_003911,2024-02-22,338,Dress,Silk,63,Simple,Spring,SUP_9,Line_D,17,128.77410604699227,95.0,0.5557397127527604,160.02,3.280429841169853,1164.224550631181,1151.6461687299577,-12.578381901223338,-1.0804085770570637,yards,Small,22.86000000078821,26614.173228346455,26326.631418074576,0.0,287.5418102718799,1615.0,0.5557397127527604,25346.831646044237,0,4,2,1
ORD_003912,2024-02-22,304,Shirt,Polyester,55,Complex,Winter,SUP_3,Line_A,4,208.66372277371005,86.6358606660949,0.2982224022649311,139.7,3.0436424508163213,971.5306703005698,1058.4354592417585,86.90478894118871,8.94514106428594,yards,Small,5.669280000195477,5507.879398711526,6000.566980577017,492.68758186549024,492.68758186549024,346.5434426643796,0.40260024305765696,5245.59942734431,3,3,0,3
ORD_003913,2024-02-22,2707,Jacket,Polyester,59,Medium,Spring,SUP_2,Line_B,7,146.60028901308146,86.47032885591221,0.9355211540624637,149.86,4.699632751269184,13358.001150569966,13538.825174543796,180.82402397382975,1.3536757628300868,yards,Large,5.669280000195477,75730.24876551448,76755.39078818417,1025.1420226697005,1025.1420226697005,605.2923019913856,1.0758493271718332,72124.04644334712,1,3,1,1
ORD_003914,2024-02-22,4440,Shirt,Silk,63,Complex,Winter,SUP_7,Line_A,3,142.38476739045998,78.98069847685764,5.018151423057755,160.02,2.6571481713475813,12387.624774822425,12314.261520548243,-73.3632542741816,-0.592230194308846,yards,XLarge,22.86000000078821,283181.1023622047,281504.0183694391,0.0,1677.083992765617,236.94209543057292,6.774504421127969,269696.28796400444,3,4,0,3
ORD_003915,2024-02-22,3488,Dress,Cotton-Blend,59,Medium,Fall,SUP_2,Line_C,20,221.62447768437696,91.64865006188559,3.8253147801919023,149.86,4.0282566439450145,14753.087132784223,14185.305129064696,-567.782003719527,-3.8485640233074006,yards,XLarge,6.400800000220699,94431.56012278126,90797.30107324799,0.0,3634.2590495332574,1832.9730012377117,4.399111997220687,89934.81916455356,0,1,1,0
ORD_003916,2024-02-23,3072,Shirt,Denim,63,Complex,Spring,SUP_6,Line_B,14,192.41129853991924,71.37246515815923,0.5683178139039595,160.02,2.6571481713475813,8570.897141498759,9148.613591733243,577.716450234484,6.740443161279859,yards,XLarge,8.68680000029952,74453.66929133858,79472.17655140853,5018.507260069953,5018.507260069953,999.2145122142292,0.7672290487703454,70908.2564679415,3,2,0,1
ORD_003917,2024-02-23,4490,Shirt,Denim,63,Simple,Fall,SUP_8,Line_B,18,202.0761129678318,84.81686243263263,1.8310698760965092,160.02,1.968257904701912,9279.351891717164,8776.445300759055,-502.9065909581095,-5.419630560696902,yards,XLarge,8.68680000029952,80607.87401574802,76239.22504126249,0.0,4368.648974485536,1526.7035237873874,1.8310698760965092,76769.40382452191,3,2,2,0
ORD_003918,2024-02-23,2787,Shirt,Polyester,59,Complex,Spring,SUP_3,Line_A,18,165.4784585331663,89.5789506871957,1.7780309072715756,149.86,2.8372938100830103,8302.914741136417,8277.40733763676,-25.507403499657812,-0.3072102303216788,yards,Large,5.669280000195477,47071.5484852529,46926.93987273537,0.0,144.60861251752615,1612.4211123695227,2.400341724816627,44830.04617643133,3,3,0,1
ORD_003919,2024-02-23,4266,Shirt,Denim,55,Complex,Summer,SUP_3,Line_D,1,177.57438272393182,72.50075027687568,0.694572299179932,139.7,3.0436424508163213,13633.38762994155,13595.38554444258,-38.00208549896888,-0.27874279328425294,yards,XLarge,8.68680000029952,118430.51166785973,118100.39515153591,0.0,330.1165163238253,72.50075027687568,0.9376726038929083,112790.96349319973,3,2,0,2
ORD_003920,2024-02-23,1448,T-Shirt,Cotton-Blend,71,Complex,Summer,SUP_3,Line_D,6,227.03497669098155,74.92867047309845,0.5367569934023035,180.34,1.5718341295295553,2389.816610536736,2336.4070773102308,-53.40953322650512,-2.2348799899967937,yards,Medium,6.400800000220699,15296.73816125097,14954.874420962968,0.0,341.8637402880014,449.57202283859067,0.7246219410931098,14568.322058334257,4,1,0,2
ORD_003921,2024-02-24,4500,Jacket,Polyester,63,Complex,Fall,SUP_1,Line_B,9,189.62120644128663,77.61263115076912,0.9887549007106375,160.02,5.166676999842519,24412.548824255904,23804.172480162546,-608.3763440933581,-2.492064013770186,yards,XLarge,5.669280000195477,138401.57480314962,134952.5189629891,0.0,3449.0558401605167,698.5136803569221,1.3348191159593608,131811.0236220472,1,3,0,0
ORD_003922,2024-02-24,916,Dress,Denim,71,Simple,Fall,SUP_9,Line_B,2,249.90387045580079,91.86447552493098,3.108184288494877,180.34,2.9108039435732502,2799.6112329287525,2951.8875308897345,152.276297960982,5.43919441992242,yards,Medium,8.68680000029952,24319.662859044027,25642.456604217095,1322.7937451730681,1322.7937451730681,183.72895104986196,3.108184288494877,23161.583675280024,0,2,2,0
ORD_003923,2024-02-24,920,Jacket,Cotton,55,Medium,Summer,SUP_5,Line_A,8,174.12618010118453,81.81750904718082,0.4256812225782502,139.7,5.041424224088761,4870.015800469744,4827.8484708325705,-42.16732963717368,-0.8658561155613985,yards,Medium,7.772400000267992,37851.71080887617,37523.9694559929,0.0,327.7413528832692,654.5400723774466,0.4895334059649877,36049.24838940586,1,0,1,2
ORD_003924,2024-02-24,292,T-Shirt,Cotton,71,Complex,Summer,SUP_9,Line_B,20,208.78881388521478,89.48271226062135,1.1801830170738363,180.34,1.5718341295295553,481.92434411376166,478.93917667640056,-2.985167437361099,-0.6194265705441161,yards,Small,7.772400000267992,3745.708772318953,3722.5068569280074,0.0,23.201915390945405,1789.6542452124272,1.593247073049679,3567.341687922812,4,0,0,2
ORD_003925,2024-02-24,1876,T-Shirt,Cotton,71,Complex,Winter,SUP_5,Line_B,4,213.2824045819095,88.67609312454707,1.3143965063968917,180.34,1.5718341295295553,3096.1988683473182,3086.265205619972,-9.933662727346018,-0.3208341308078956,yards,Large,7.772400000267992,24064.89608517245,23987.687684987766,0.0,77.20840018468634,354.70437249818826,1.774435283635804,22918.94865254519,4,0,0,3
ORD_003926,2024-02-25,3745,T-Shirt,Cotton,59,Complex,Spring,SUP_7,Line_D,10,185.90976683994614,76.69707217322237,5.597856320004751,149.86,1.8915292067220069,7437.965723132612,7776.311431095165,338.3457079625532,4.548901145245582,yards,XLarge,7.772400000267992,57810.84478846923,60440.60296912805,2629.7581806588223,2629.7581806588223,766.9707217322236,7.5571060320064145,55057.947417589734,4,0,0,1
ORD_003927,2024-02-25,4724,T-Shirt,Cotton,59,Simple,Summer,SUP_1,Line_B,1,220.86856809228033,83.05289018637322,0.7234394701138017,149.86,1.4011327457200051,6949.89864532037,6455.24122919846,-494.6574161219096,-7.117476690900826,yards,XLarge,7.772400000267992,54017.39223275056,50172.716931552066,0.0,3844.6753011984943,83.05289018637322,0.7234394701138017,51445.13545976244,4,0,2,2
ORD_003928,2024-02-25,350,Shirt,Polyester,55,Medium,Fall,SUP_9,Line_A,11,163.94196462611433,83.85985252845191,0.039684264436765614,139.7,2.592732458102792,952.8291783527761,997.9929805521466,45.16380219937048,4.739968425132443,yards,Small,5.669280000195477,5401.855404438083,5657.901644979758,256.04624054167556,256.04624054167556,922.458377812971,0.045636904102280454,5144.624194702936,3,3,1,0
ORD_003929,2024-02-25,1888,Jacket,Silk,59,Medium,Fall,SUP_1,Line_B,9,205.87503668945908,87.55524730301272,2.366584540316324,149.86,4.699632751269184,9316.551966116029,9515.073382126922,198.52141601089352,2.130846441182413,yards,Large,22.86000000078821,212976.37795275584,217514.57752292135,4538.199570165502,4538.199570165502,787.9972257271145,2.7215722213637727,202834.6456692913,1,4,1,0
ORD_003930,2024-02-25,3800,Pants,Silk,63,Complex,Summer,SUP_4,Line_B,19,148.81901075356558,86.13857613763001,2.819465840427216,160.02,3.690483571316085,14725.029449551179,13728.550533833866,-996.4789157173127,-6.767245655645772,yards,XLarge,22.86000000078821,336614.1732283464,313834.6652142632,0.0,22779.508014083203,1636.6329466149703,3.806278884576742,320584.9268841394,2,4,0,2
ORD_003931,2024-02-26,2563,Dress,Polyester,55,Complex,Fall,SUP_7,Line_B,11,142.0845794499089,84.67162962119279,2.4282644163330467,139.7,5.072737418027202,13651.497302523905,13215.962130523469,-435.53517200043643,-3.1903838996467746,yards,Large,5.669280000195477,77394.16062992127,74924.98978991751,0.0,2469.1708400037714,931.3879258331207,3.2781569620496134,73708.72440944884,0,3,0,0
ORD_003932,2024-02-26,1267,T-Shirt,Polyester,59,Medium,Spring,SUP_9,Line_C,4,181.18069312787753,90.82375361239201,2.412878227586885,149.86,1.6113026575780056,2143.5964905089,2053.1959419991495,-90.40054850975048,-4.217237195060389,yards,Medium,5.669280000195477,12152.64871213132,11640.142690458291,0.0,512.5060216730294,363.29501444956804,2.7748099617249173,11573.95115441078,4,3,1,1
ORD_003933,2024-02-26,3993,Jacket,Cotton-Blend,59,Complex,Winter,SUP_1,Line_B,5,176.13792451989937,90.75182268482769,1.3203047510889614,149.86,5.516960186272521,23130.683124975487,22218.254926884118,-912.4281980913693,-3.9446660228818304,yards,XLarge,6.400800000220699,148054.87655144802,142214.6061409034,0.0,5840.270410544608,453.75911342413843,1.782411413970098,141004.6443347124,1,1,0,3
ORD_003934,2024-02-26,1196,T-Shirt,Silk,55,Complex,Spring,SUP_6,Line_A,17,146.77600819697793,77.75892133324467,0.037674228248770925,139.7,2.029094967210881,2548.1374598234243,2595.4169775150285,47.27951769160427,1.8554539712657632,yards,Medium,22.86000000078821,58250.42233357195,59331.23210803929,1080.8097744673398,1080.8097744673398,1321.9016626651594,0.05086020813584075,55476.59269863995,4,4,0,1
ORD_003935,2024-02-26,2779,T-Shirt,Cotton,63,Complex,Winter,SUP_10,Line_D,18,202.95041850479603,82.75742275795616,2.618059142217406,160.02,1.7714321142317209,5168.95033772245,5190.279393670349,21.329055947899178,0.41263805133204695,yards,Large,7.772400000267992,40175.14960629921,40340.927560754375,165.7779544551676,165.7779544551676,1489.633609643211,3.5343798419934984,38262.04724409448,4,0,0,3
ORD_003936,2024-02-27,1947,T-Shirt,Polyester,55,Simple,Winter,SUP_5,Line_D,5,226.8462469314891,85.15868993785524,5.514066722888195,139.7,1.5030333090450967,3072.7261453463434,3185.276425185055,112.5502798387115,3.662880273569754,yards,Large,5.669280000195477,17420.144881889766,18058.223932395777,638.0790505060113,638.0790505060113,425.7934496892762,5.514066722888195,16590.614173228347,4,3,2,3
ORD_003937,2024-02-27,4004,T-Shirt,Cotton,59,Simple,Summer,SUP_3,Line_C,18,170.28654803563114,85.42299409803039,0.3424934725602685,149.86,1.4011327457200051,5890.642289556045,5401.983121382302,-488.65916817374364,-8.295515907325141,yards,XLarge,7.772400000267992,45784.428132924055,41986.37361407949,0.0,3798.0545188445617,1537.613893764547,0.3424934725602685,43604.21726945148,4,0,2,2
ORD_003938,2024-02-27,604,T-Shirt,Silk,59,Medium,Fall,SUP_10,Line_A,17,211.2276240501372,87.75361221999675,0.14066094367306115,149.86,1.6113026575780056,1021.8881454359713,1025.3258359094552,3.43769047348394,0.33640574938045764,yards,Medium,22.86000000078821,23360.36300547177,23438.94860969832,78.58560422655249,78.58560422655249,1491.8114077399448,0.1617600852240203,22247.964767115966,4,4,1,0
ORD_003939,2024-02-27,1721,Dress,Denim,55,Simple,Winter,SUP_2,Line_D,3,160.95594217430335,86.86562854990444,0.6163282459183302,139.7,3.757583272612742,6790.140852774856,7085.991201850845,295.85034907598856,4.357057614719237,yards,Large,8.68680000029952,58984.59556191841,61554.58837436032,2569.9928124419107,2569.9928124419107,260.59688564971333,0.6163282459183302,56175.80529706514,0,2,2,3
ORD_003940,2024-02-27,2572,Jacket,Denim,63,Simple,Summer,SUP_1,Line_D,11,174.01516802960464,87.9777184036824,3.7914932276263382,160.02,3.8271681480314954,10335.650300573858,10209.571991953891,-126.07830861996626,-1.2198391485145943,yards,Large,8.68680000029952,89783.72703412072,88688.50998276303,0.0,1095.217051357686,967.7549024405064,3.7914932276263382,85508.31146106735,1,2,2,2
ORD_003941,2024-02-28,2646,T-Shirt,Polyester,63,Medium,Fall,SUP_2,Line_B,17,178.52694759760666,88.56565244023304,0.22442829174126275,160.02,1.5089977269381325,4192.448384752213,3793.292717493507,-399.1556672587062,-9.520824840931168,yards,Large,5.669280000195477,23768.163779527556,21505.238538173093,0.0,2262.9252413544637,1505.6160914839616,0.25809253550245215,22636.34645669291,4,3,1,0
ORD_003942,2024-02-28,1487,T-Shirt,Cotton-Blend,71,Simple,Fall,SUP_4,Line_B,8,205.01511074870405,83.58526008045662,2.5117143058202522,180.34,1.1643215774293,1817.9134949192378,1776.6592268215602,-41.254268097677596,-2.269319646560539,yards,Medium,6.400800000220699,11636.10069868027,11372.04037943155,0.0,264.06031924871957,668.682080643653,2.5117143058202522,11082.00066540978,4,1,2,0
ORD_003943,2024-02-28,3094,T-Shirt,Cotton,63,Medium,Winter,SUP_6,Line_B,8,177.5506797070931,83.31392951360894,0.1300317963952274,160.02,1.5089977269381325,4902.280915503912,4746.45681918911,-155.82409631480186,-3.178603980485775,yards,XLarge,7.772400000267992,38102.48818897638,36891.36098273745,0.0,1211.1272062389257,666.5114361088715,0.1495365658545115,36288.083989501305,4,0,1,3
ORD_003944,2024-02-28,3916,T-Shirt,Polyester,55,Complex,Fall,SUP_5,Line_C,2,120.05935921385588,91.97456067651457,0.06667724460342041,139.7,2.029094967210881,8343.2326861777,7677.345007370953,-665.8876788067473,-7.981171134180744,yards,XLarge,5.669280000195477,47300.12220472442,43525.01850488874,0.0,3775.103699835682,183.94912135302914,0.09001428021461756,45047.735433070884,4,3,0,0
ORD_003945,2024-02-28,817,Shirt,Cotton-Blend,63,Medium,Spring,SUP_4,Line_B,7,215.9889969261617,82.51819974315512,4.438361488061626,160.02,2.2634965904071986,1941.7405500808156,2078.9391974121186,137.19864733130294,7.065755892340647,yards,Medium,6.400800000220699,12428.692913385825,13306.874015254309,878.1811018684834,878.1811018684834,577.6273982020858,5.10411571127087,11836.850393700784,3,1,1,1
ORD_003946,2024-02-29,3584,Shirt,Cotton,63,Medium,Fall,SUP_8,Line_A,20,183.41417225491912,88.69887341505941,2.9442294738770927,160.02,2.2634965904071986,8517.99036902037,8180.128350920538,-337.8620180998323,-3.9664522200990566,yards,XLarge,7.772400000267992,66205.22834645667,63579.229596886995,0.0,2625.998749569681,1773.9774683011883,3.385863894958656,63052.59842519683,3,0,1,0
ORD_003947,2024-02-29,4534,Pants,Silk,71,Medium,Spring,SUP_7,Line_C,6,111.07437958138091,81.22185874758989,1.8255191922774312,180.34,2.789520445924365,13280.069986912125,12861.826733332944,-418.2432535791813,-3.149405492526557,yards,XLarge,22.86000000078821,303582.3999112787,294021.35913412896,0.0,9561.040777149748,487.33115248553935,2.0993470711190456,289126.0951535987,2,4,1,1
ORD_003948,2024-02-29,758,T-Shirt,Denim,63,Complex,Fall,SUP_4,Line_D,20,222.617585091102,86.67315971545165,0.3774727849143514,160.02,1.7714321142317209,1409.8828197170267,1429.608076309276,19.725256592249252,1.3990706402258486,yards,Medium,8.68680000029952,12247.370078740156,12418.719437711614,171.3493589714589,171.3493589714589,1733.463194309033,0.5095882596343744,11664.161979752529,4,2,0,0
